entry_id,country,source_title,excerpt,geo_location,water_source,sanitation_type,sector,gender,age_group,income_level,infrastructure_type,population_density,climate_zone,year,organization,source_type,special_needs_group,severity,water_color,water_clarity,water_odor,recent_rain,nearby_activities,nearby_infrastructure,vegetation_near_source,waste_disposal_nearby,animal_access,water_flow_rate
08849130-53fd-47af-a943-9c277a4fd87c,Uganda,Continue budget under amount team issue.,Water availability remains a key concern where waste management systems are severely underdeveloped in these settlements. Infrastructure upgrades are necessary to ensure consistent clean water delivery.,-71.856397,Protected Spring,Composting Toilet,Health,Female,Child,Low,Peri-Urban,Sparse,Semi-Arid,2023,Red Cross,Academic Paper,Pregnant Women,Unsafe,murky,turbid,none,no,sewage treatment,sewage lines,dead,managed sites,yes,slow
3e70aa7d-eab9-498e-a8ea-c8d5103e385a,Ethiopia,Nor he her in trade.,A comprehensive report issued by the agency noted that efforts to distribute water purification tablets have been inconsistent and poorly coordinated. Urgent interventions are recommended to mitigate the spread of waterborne diseases.,84.1737915,Truck Delivery,Open Defecation,Public Infrastructure,Female,Adult,Middle,Rural Village,Sparse,Tropical,2018,Red Cross,Academic Paper,Children Under 5,Unsafe,brown,clear,sewage,no,farming,waste facilities,lush,managed sites,no,slow
61c1822b-8f5e-45b0-a1e0-cbf8393dc43c,Uganda,Push lead prevent.,A comprehensive report issued by the agency noted that groundwater levels have dropped significantly due to prolonged drought conditions. Urgent interventions are recommended to mitigate the spread of waterborne diseases.,-37.39517,Truck Delivery,Flush Toilet,Health,Female,Elderly,High,Refugee Camp,Dense,Tropical,2024,WHO,NGO Report,None,Unsafe,green,turbid,chemical,no,sewage treatment,waste facilities,sparse,managed sites,yes,flowing
0f76a4dc-4c9f-4673-b45e-1f454b644480,Nigeria,So garden international name spend factor have.,A comprehensive report issued by the agency noted that efforts to distribute water purification tablets have been inconsistent and poorly coordinated. Infrastructure upgrades are necessary to ensure consistent clean water delivery.,-44.3662565,Well,Open Defecation,Agriculture,Female,Adult,Middle,Peri-Urban,Medium,Tropical,2024,UNICEF,NGO Report,Elderly,Unsafe,clear,clear,sewage,no,sewage treatment,sewage lines,dead,none,yes,slow
aacad557-94b1-4f3e-955c-3388855a6737,Somalia,Teacher win laugh agency.,Health inspectors on site found that chlorination units have not been functional for the past three months. Resource allocation should prioritize rehabilitation of water systems and proper drainage.,59.4888845,Rainwater,Pit Latrine,Health,Female,Youth,High,Rural Village,Dense,Temperate,2020,Red Cross,NGO Report,Elderly,Unsafe,clear,clear,sewage,yes,farming,sewage lines,dead,open dumping,yes,slow
289217f5-19ef-48bd-931e-4b44ca25ffa4,Kenya,Interview somebody town toward several.,Water availability remains a key concern where chlorination units have not been functional for the past three months. Infrastructure upgrades are necessary to ensure consistent clean water delivery.,20.2909405,Well,Flush Toilet,Public Infrastructure,Male,Adult,High,Rural Village,Sparse,Temperate,2025,Water.org,Gov Report,Children Under 5,Unsafe,brown,cloudy,none,no,none,none,sparse,none,no,flowing
15286716-c024-4464-a529-816110a7ade5,Haiti,That book weight.,"Health inspectors on site found that access to potable water is limited to a few hours each day, with unreliable quality. Resource allocation should prioritize rehabilitation of water systems and proper drainage.",-58.720004,River,Composting Toilet,Education,Male,Elderly,Low,Refugee Camp,Medium,Temperate,2022,WHO,NGO Report,Disabled,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
0f4ec419-bfa7-4002-a2df-90a2d853bab2,DR Congo,Through Mr into first finish.,A comprehensive report issued by the agency noted that improper disposal of greywater has compounded the risk of disease outbreaks. Urgent interventions are recommended to mitigate the spread of waterborne diseases.,58.0136355,Well,Pit Latrine,Agriculture,Male,Adult,Low,Urban Slum,Dense,Arid,2020,Water.org,NGO Report,Elderly,Unsafe,murky,cloudy,none,no,none,none,dead,open dumping,no,slow
19f61aae-2613-40bc-aa40-63e27c27aef3,Uganda,Instead long the red agency billion budget.,Water availability remains a key concern where chlorination units have not been functional for the past three months. Local authorities are urged to scale up hygiene education campaigns.,-35.179529,Well,Pit Latrine,Public Infrastructure,Female,Adult,Low,Refugee Camp,Sparse,Tropical,2023,Water.org,Field Survey,Pregnant Women,Unsafe,clear,clear,chemical,yes,farming,none,sparse,none,no,stagnant
6d995c69-8d48-4c1c-befa-ecb7b2b86b52,Nigeria,Factor fear key opportunity focus father school.,"A comprehensive report issued by the agency noted that untreated sewage has leaked into open water channels, raising contamination risks. Infrastructure upgrades are necessary to ensure consistent clean water delivery.",-75.3026345,Borehole,Flush Toilet,Health,Male,Child,Middle,Peri-Urban,Dense,Arid,2022,Red Cross,NGO Report,Children Under 5,Unsafe,green,clear,none,no,mining,waste facilities,lush,none,no,stagnant
4175d288-cd73-4078-8107-92a147b6bac0,Nigeria,Team sing statement couple call yard.,"According to recent field observations, efforts to distribute water purification tablets have been inconsistent and poorly coordinated. Resource allocation should prioritize rehabilitation of water systems and proper drainage.",-2.0608495,Truck Delivery,Composting Toilet,Agriculture,Female,Adult,Middle,Refugee Camp,Sparse,Temperate,2022,Red Cross,Field Survey,Pregnant Women,Unsafe,murky,turbid,sewage,yes,sewage treatment,waste facilities,sparse,open dumping,yes,slow
93d8ec45-ae89-4284-ae99-99e9f6f9a582,Nigeria,Teach strategy beyond.,"Water availability remains a key concern where latrines are shared by over 50 individuals, creating sanitation bottlenecks. Resource allocation should prioritize rehabilitation of water systems and proper drainage.",29.823866,Well,Flush Toilet,Health,Male,Elderly,Middle,Rural Village,Dense,Temperate,2022,Red Cross,Academic Paper,Children Under 5,Unsafe,green,clear,none,no,farming,waste facilities,dead,none,yes,flowing
07becf35-ff3f-46f1-a448-0ac691c0b8c1,Haiti,Family attention check lot at.,"A comprehensive report issued by the agency noted that untreated sewage has leaked into open water channels, raising contamination risks. Infrastructure upgrades are necessary to ensure consistent clean water delivery.",47.2746455,Protected Spring,Pit Latrine,Public Infrastructure,Male,Youth,Low,Rural Village,Dense,Temperate,2015,Water.org,Gov Report,Disabled,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
0b68e91a-4fb3-43fc-899c-58578b5db3f8,Nigeria,Picture art admit.,"The latest sanitation review indicated that latrines are shared by over 50 individuals, creating sanitation bottlenecks. Infrastructure upgrades are necessary to ensure consistent clean water delivery.",86.4131565,Piped Water,Flush Toilet,Public Infrastructure,Female,Adult,High,Refugee Camp,Dense,Temperate,2019,UNICEF,Academic Paper,Disabled,Unsafe,brown,clear,sewage,no,sewage treatment,waste facilities,dead,none,no,slow
ab02c3bb-662d-4329-964c-d8a68ed362aa,Nigeria,Level hundred memory risk event back.,"According to recent field observations, access to potable water is limited to a few hours each day, with unreliable quality. Local authorities are urged to scale up hygiene education campaigns.",-36.8639625,Borehole,Flush Toilet,Health,Male,Elderly,Middle,Urban Slum,Medium,Arid,2016,Save the Children,Gov Report,Pregnant Women,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
8e39ac6e-1d1d-442b-99f3-78379337898f,India,Medical yes real agreement officer.,"Water availability remains a key concern where untreated sewage has leaked into open water channels, raising contamination risks. Resource allocation should prioritize rehabilitation of water systems and proper drainage.",-14.224681,Rainwater,Composting Toilet,Education,Female,Youth,Middle,Rural Village,Medium,Arid,2022,Red Cross,Field Survey,Children Under 5,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
54b92c4b-c142-440f-9cb0-29127e2e8cc6,DR Congo,Its agency share.,The latest sanitation review indicated that efforts to distribute water purification tablets have been inconsistent and poorly coordinated. Urgent interventions are recommended to mitigate the spread of waterborne diseases.,-50.2861095,River,Composting Toilet,Education,Female,Youth,High,Urban Slum,Sparse,Semi-Arid,2021,Red Cross,Field Survey,Children Under 5,Unsafe,green,clear,none,yes,mining,none,dead,managed sites,no,flowing
83128d7f-fed4-4f20-b242-06ea7e6fddea,Uganda,Marriage Democrat sit.,A comprehensive report issued by the agency noted that waste management systems are severely underdeveloped in these settlements. Urgent interventions are recommended to mitigate the spread of waterborne diseases.,-28.1677625,Rainwater,Flush Toilet,Education,Male,Youth,Low,Rural Village,Sparse,Semi-Arid,2020,Water.org,Academic Paper,Pregnant Women,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
cda97067-309c-4865-91c3-331671d39ffb,Bangladesh,Knowledge least use team government.,A comprehensive report issued by the agency noted that efforts to distribute water purification tablets have been inconsistent and poorly coordinated. Local authorities are urged to scale up hygiene education campaigns.,-21.5291685,Rainwater,Composting Toilet,Health,Female,Adult,Low,Peri-Urban,Dense,Arid,2018,Red Cross,NGO Report,Pregnant Women,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
df37eaca-519b-4970-aea2-c7055aa4b152,Somalia,Something lot reveal thought mind.,Health inspectors on site found that improper disposal of greywater has compounded the risk of disease outbreaks. Infrastructure upgrades are necessary to ensure consistent clean water delivery.,66.7580185,Piped Water,Flush Toilet,Education,Female,Elderly,Low,Urban Slum,Sparse,Temperate,2019,WHO,NGO Report,Disabled,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
62a6d245-dd4c-4561-9399-858d08df7f08,India,Paper often magazine born.,"Field workers have documented that access to potable water is limited to a few hours each day, with unreliable quality. Resource allocation should prioritize rehabilitation of water systems and proper drainage.",41.121832,River,Composting Toilet,Public Infrastructure,Female,Youth,High,Rural Village,Sparse,Temperate,2017,Save the Children,NGO Report,Elderly,Unsafe,green,turbid,none,no,farming,sewage lines,sparse,open dumping,yes,slow
f1466727-80f0-4a98-acdf-317cc9c80b5c,India,Wish off read catch three ten close.,"In the most affected zones, untreated sewage has leaked into open water channels, raising contamination risks. Without immediate action, the risk to vulnerable groups remains elevated.",83.464315,Rainwater,Flush Toilet,Public Infrastructure,Male,Adult,High,Urban Slum,Medium,Temperate,2015,Red Cross,Academic Paper,Children Under 5,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
99d33728-e29b-4bb5-a7b8-5f12ef125dd2,DR Congo,Only animal offer reveal song again.,"According to joint analysis from stakeholders, efforts to distribute water purification tablets have been inconsistent and poorly coordinated. Without immediate action, the risk to vulnerable groups remains elevated.",86.8354475,Well,Pit Latrine,Health,Female,Youth,Low,Refugee Camp,Medium,Tropical,2015,Water.org,Field Survey,None,Unsafe,brown,turbid,chemical,no,mining,none,sparse,open dumping,no,slow
34ca70ea-f7b0-4738-980b-7b62f25c484c,Kenya,Discussion situation whatever reason every her.,"According to joint analysis from stakeholders, efforts to distribute water purification tablets have been inconsistent and poorly coordinated. Local authorities are urged to scale up hygiene education campaigns.",-41.35957,Borehole,Open Defecation,Public Infrastructure,Male,Child,Low,Refugee Camp,Medium,Arid,2025,Red Cross,Field Survey,Pregnant Women,Unsafe,brown,clear,sewage,no,none,waste facilities,dead,open dumping,yes,stagnant
8439ee50-761a-44e9-a0c4-785140515934,Haiti,Close laugh skill heavy.,"According to recent field observations, groundwater levels have dropped significantly due to prolonged drought conditions. Resource allocation should prioritize rehabilitation of water systems and proper drainage.",83.194241,Protected Spring,Flush Toilet,Health,Female,Adult,High,Urban Slum,Dense,Arid,2020,Water.org,Gov Report,Elderly,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
2bd619e4-779f-4700-b573-131280f02bed,Ethiopia,Herself current reflect region drive base.,"Water availability remains a key concern where untreated sewage has leaked into open water channels, raising contamination risks. Infrastructure upgrades are necessary to ensure consistent clean water delivery.",38.930884,River,Flush Toilet,Agriculture,Female,Youth,Middle,Rural Village,Dense,Arid,2025,WHO,NGO Report,Elderly,Unsafe,clear,cloudy,chemical,no,farming,sewage lines,sparse,none,yes,slow
7ffa67b4-e286-4d0a-92d4-2f8b0d85a79b,Nigeria,Half drive wind structure rule.,"A comprehensive report issued by the agency noted that access to potable water is limited to a few hours each day, with unreliable quality. Local authorities are urged to scale up hygiene education campaigns.",29.617241,Rainwater,Open Defecation,Agriculture,Female,Adult,High,Urban Slum,Dense,Semi-Arid,2024,Red Cross,Field Survey,Disabled,Unsafe,brown,turbid,none,no,sewage treatment,waste facilities,lush,none,yes,flowing
38dd5622-3851-4051-9387-f2e8b6991485,India,Here name pass lead receive evidence conference three.,"In the most affected zones, latrines are shared by over 50 individuals, creating sanitation bottlenecks. Local authorities are urged to scale up hygiene education campaigns.",61.174441,River,Composting Toilet,Education,Male,Youth,High,Urban Slum,Medium,Tropical,2025,Red Cross,NGO Report,Disabled,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
f9d8f984-5052-4d4a-9786-dd85a581114a,Kenya,Various wife here marriage boy.,"Health inspectors on site found that latrines are shared by over 50 individuals, creating sanitation bottlenecks. Infrastructure upgrades are necessary to ensure consistent clean water delivery.",13.1389565,Rainwater,Composting Toilet,Public Infrastructure,Male,Elderly,Low,Rural Village,Medium,Arid,2022,Water.org,Academic Paper,Pregnant Women,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
